0,22,-1,1,-0.333333,1,4111,1,-1,1,19,0.272727,65,1,-1,0,-1
0,39,0.272727,-1,0.333333,1,52,1,1,1,13,0.272727,69,1,-1,0,-1
0,46,-0.454545,0,1,1,25,1,1,-1,17,-0.0909091,564,2,-1,0,-1
0,31,-1,0,-0.333333,1,1890,-1,1,1,21,0.0909091,588,1,-1,0,-1
0,45,0.272727,-1,0.333333,1,419,1,1,1,18,0.272727,113,4,-1,0,-1
0,32,0.818182,-1,-0.333333,1,2693,-1,1,-1,21,-0.272727,16,1,-1,0,-1
0,36,0.272727,-1,-0.333333,1,-231,1,-1,1,15,0.0909091,779,2,-1,0,-1
0,51,-0.454545,1,1,-1,-55,-1,1,1,11,-0.272727,281,2,266,6,0.333333
1,34,0.454545,1,1,1,462,1,1,1,21,0.272727,1877,3,-1,0,-1
0,24,-0.636364,1,-0.333333,1,119,1,1,-1,15,0.454545,51,1,-1,0,-1
0,45,0.818182,1,-0.333333,1,586,1,-1,1,28,0.0909091,32,3,-1,0,-1
0,32,0.272727,1,-0.333333,1,228,1,1,0,5,-0.818182,176,1,288,3,0.333333
1,77,0.636364,0,1,1,4659,1,1,1,14,-0.454545,161,1,-1,0,-1
0,41,0.272727,-1,0.333333,1,168,-1,1,1,18,0.818182,187,3,-1,0,-1
0,37,0.272727,-1,0.333333,1,0,-1,1,-1,26,-0.272727,24,1,-1,0,-1
0,43,0.272727,-1,-1,-1,-715,-1,1,-1,30,-0.272727,67,3,-1,0,-1
0,48,-1,-1,-1,1,0,-1,1,1,8,-0.272727,85,1,168,2,0.333333
0,27,0.818182,1,-0.333333,1,769,-1,1,-1,9,-0.272727,317,2,-1,0,-1
0,33,-0.454545,1,1,1,0,1,1,1,28,0.272727,236,10,-1,0,-1
0,29,-1,1,-0.333333,1,428,-1,-1,1,7,-0.272727,54,1,345,2,0.333333
0,34,-0.454545,1,1,1,0,1,1,1,5,-0.818182,71,1,-1,0,-1
1,52,-0.454545,-1,1,1,-970,-1,1,1,4,-0.818182,489,1,-1,0,-1
0,60,-0.454545,-1,-1,1,6313,1,1,-1,19,-0.0909091,39,2,-1,0,-1
0,32,-0.454545,0,1,1,948,1,1,1,12,0.272727,204,2,-1,0,-1
0,32,-0.454545,1,1,1,0,-1,1,1,22,0.0909091,455,2,-1,0,-1
0,56,1,0,-1,1,1877,-1,1,-1,30,-0.272727,86,1,-1,0,-1
0,31,-0.454545,1,1,1,874,-1,1,1,18,0.818182,190,2,-1,0,-1
0,42,-1,-1,-0.333333,1,323,-1,-1,-1,8,-0.272727,280,2,-1,0,-1
0,35,-0.454545,-1,1,1,106,1,-1,1,11,0.272727,588,2,-1,0,-1
0,56,0.636364,-1,0.333333,1,1906,1,-1,-1,19,-0.0909091,45,9,-1,0,-1
0,48,0.818182,-1,-0.333333,1,1152,-1,1,1,21,0.0909091,168,5,-1,0,-1
0,46,-1,-1,-0.333333,1,179,-1,1,1,29,-1,194,4,436,1,-0.333333
0,37,0.818182,1,-1,1,391,-1,1,-1,8,-0.272727,103,3,-1,0,-1
0,41,-0.0909091,-1,-1,1,89,-1,1,-1,6,-0.272727,333,2,-1,0,-1
0,36,-0.454545,1,1,1,442,-1,-1,1,29,0.0909091,102,3,-1,0,-1
0,45,-0.636364,0,0.333333,-1,-249,-1,-1,-1,1,0.0909091,92,1,-1,0,-1
0,55,-0.0909091,-1,-0.333333,1,8104,1,1,1,6,-0.818182,213,2,-1,0,-1
0,39,0.818182,-1,-0.333333,1,501,1,1,-1,26,-0.272727,289,1,-1,0,-1
0,35,0.818182,0,-0.333333,1,308,1,1,1,22,0.272727,77,2,-1,0,-1
1,55,-1,-1,-0.333333,1,602,1,1,1,1,-0.0909091,324,3,90,2,1
0,55,0.818182,-1,-0.333333,1,273,-1,1,1,29,-1,84,3,183,3,0.333333
0,27,0.454545,1,-0.333333,1,50,1,1,1,29,-1,168,1,-1,0,-1
0,34,0.818182,-1,-0.333333,1,1641,-1,1,1,17,-0.454545,380,1,-1,0,-1
0,34,0.272727,-1,1,1,20,1,1,-1,4,0.636364,10,1,-1,0,-1
0,25,-1,1,-0.333333,1,4590,-1,1,-1,28,-0.272727,199,2,-1,0,-1
0,41,-1,1,-0.333333,1,-256,1,-1,-1,9,-0.272727,35,3,-1,0,-1
0,43,1,-1,-0.333333,1,978,-1,-1,-1,26,-0.272727,82,2,-1,0,-1
1,28,-0.454545,1,1,1,80,1,1,1,20,0.636364,676,2,146,2,0.333333
0,31,-1,1,-0.333333,1,2104,-1,1,-1,3,-0.0909091,455,1,-1,0,-1
0,78,-0.272727,-1,-0.333333,1,499,1,1,0,16,-0.636364,80,4,-1,0,-1
0,45,0.272727,0,-0.333333,1,1269,-1,1,1,29,-1,549,2,-1,0,-1
0,48,0.818182,-1,1,1,310,1,1,-1,6,-0.272727,135,1,-1,0,-1
0,32,0.272727,1,-0.333333,1,1143,-1,-1,1,10,0.0909091,412,1,-1,0,-1
0,42,0.818182,-1,-0.333333,1,2980,1,1,-1,20,-0.0909091,101,3,-1,0,-1
0,37,-0.454545,1,1,1,37,1,1,1,28,-1,253,2,-1,0,-1
0,40,-1,1,-0.333333,1,462,-1,-1,1,6,-0.454545,272,1,335,4,-0.333333
0,32,-1,-1,-0.333333,1,1031,-1,1,1,17,0.0909091,84,1,-1,0,-1
0,42,-0.454545,-1,1,1,9009,1,1,1,20,0.818182,135,2,-1,0,-1
0,43,-1,-1,-0.333333,1,-465,-1,-1,1,23,0.0909091,166,1,-1,0,-1
0,44,-1,-1,-0.333333,1,5181,-1,-1,1,31,0.0909091,18,7,-1,0,-1
0,37,-1,-1,-0.333333,1,176,-1,1,1,5,-0.272727,147,2,347,1,0.333333
0,37,-0.818182,-1,-1,1,1699,1,1,-1,9,-0.0909091,63,1,-1,0,-1
0,37,-1,-1,1,1,0,-1,1,1,17,0.818182,65,2,119,1,0.333333
0,28,0.818182,1,1,1,172,-1,-1,1,2,-0.818182,194,2,-1,0,-1
0,32,1,1,-0.333333,1,0,1,-1,1,11,0.0909091,333,2,-1,0,-1
0,34,-1,1,-0.333333,1,6979,-1,1,1,15,-0.272727,14,5,-1,0,-1
0,40,-1,0,-0.333333,1,6,1,1,-1,11,-0.0909091,140,1,-1,0,-1
0,34,1,-1,-0.333333,1,-62,-1,1,-1,16,-0.0909091,109,3,-1,0,-1
0,34,0.454545,-1,1,1,1972,-1,1,1,23,0.0909091,61,2,-1,0,-1
0,34,-1,-1,1,1,899,-1,1,0,19,0.818182,377,3,7,4,1
0,37,1,1,-0.333333,1,21,-1,1,1,2,-0.818182,96,1,271,2,-0.333333
0,36,0.818182,-1,-0.333333,1,23,-1,1,1,8,-0.272727,152,2,347,1,0.333333
1,56,0.636364,-1,-0.333333,1,-1206,-1,1,1,15,-0.0909091,382,2,-1,0,-1
0,49,0.272727,-1,0.333333,1,0,-1,-1,0,23,0.0909091,97,6,-1,0,-1
0,33,0.454545,-1,-0.333333,1,215,-1,1,1,29,0.0909091,543,12,-1,0,-1
0,30,-0.454545,1,1,1,1372,1,1,1,20,0.818182,240,2,-1,0,-1
0,36,1,-1,-0.333333,1,1981,1,1,-1,17,-0.0909091,48,2,-1,0,-1
0,23,0.0909091,1,-0.333333,1,9216,1,1,1,5,-0.0909091,471,2,-1,0,-1
0,57,0.636364,0,-0.333333,1,39,-1,1,1,30,0.0909091,354,3,-1,0,-1
0,27,0.272727,1,-0.333333,1,5563,-1,1,-1,30,-0.272727,435,2,-1,0,-1
0,38,1,-1,-0.333333,1,1,1,-1,1,21,0.818182,152,2,-1,0,-1
0,42,0.818182,-1,1,1,782,1,1,1,3,-0.454545,285,1,-1,0,-1
1,75,0.636364,-1,-0.333333,1,3771,1,1,0,15,-0.454545,185,1,181,2,1
0,34,0.818182,1,1,1,992,-1,1,1,4,-0.272727,301,1,88,2,1
0,48,0.818182,-1,-0.333333,1,1526,1,1,1,6,0.272727,273,2,-1,0,-1
1,35,0.818182,1,1,1,2658,-1,1,1,19,0.272727,768,2,141,3,0.333333
0,39,-0.454545,0,1,1,1315,-1,1,1,19,0.818182,1337,4,126,1,0.333333
1,29,0.272727,1,1,1,455,1,1,0,21,-0.454545,403,1,-1,0,-1
0,45,0.818182,1,1,1,0,-1,1,1,18,0.818182,139,2,-1,0,-1
0,42,0.818182,-1,-0.333333,1,2030,-1,-1,1,9,0.0909091,196,1,-1,0,-1
0,29,0.818182,-1,-0.333333,1,1599,-1,1,1,8,0.0909091,115,1,61,1,0.333333
0,38,1,1,-0.333333,1,-196,-1,1,1,2,-0.818182,60,1,271,1,0.333333
0,56,0.636364,-1,-0.333333,1,1333,1,1,1,28,0.272727,17,14,-1,0,-1
0,36,0.818182,1,-0.333333,1,9149,-1,1,1,13,0.272727,141,3,-1,0,-1
0,25,0.272727,1,-0.333333,1,-350,-1,1,-1,23,-0.0909091,95,3,-1,0,-1
0,38,0.818182,-1,1,1,432,-1,1,1,15,-0.272727,10,2,373,1,-0.333333
0,57,0.454545,-1,-0.333333,1,11494,1,1,1,19,0.818182,198,1,-1,0,-1
0,31,-0.454545,-1,1,-1,-253,1,1,1,12,0.272727,220,4,-1,0,-1
1,42,-0.454545,-1,1,1,372,-1,1,1,3,0.272727,654,2,-1,0,-1
0,45,0.818182,-1,-0.333333,1,1410,1,1,1,11,0.272727,71,2,-1,0,-1
0,30,0.272727,-1,-0.333333,1,975,-1,1,1,13,-0.272727,256,2,351,2,0.333333
0,49,0.272727,-1,0.333333,1,305,-1,-1,0,10,0.0909091,834,10,-1,0,-1
0,49,1,-1,-0.333333,1,400,1,1,1,21,0.272727,151,3,-1,0,-1
0,53,0.636364,-1,1,1,-22,-1,1,1,31,0.0909091,20,3,-1,0,-1
0,37,0.818182,-1,-0.333333,1,4030,-1,1,-1,26,-0.272727,178,5,-1,0,-1
0,49,0.272727,-1,0.333333,1,365,1,1,-1,26,-0.272727,59,2,-1,0,-1
0,41,0.454545,-1,0.333333,1,204,1,1,1,13,0.272727,111,7,-1,0,-1
0,54,-0.454545,-1,0.333333,1,1691,-1,1,1,20,0.818182,186,1,-1,0,-1
0,32,1,1,-0.333333,1,406,-1,1,-1,6,-0.272727,227,1,-1,0,-1
0,33,0.818182,-1,-0.333333,1,-204,1,1,1,15,-0.272727,297,3,-1,0,-1
0,33,0.818182,-1,-0.333333,1,359,-1,1,1,20,-0.454545,210,1,242,1,-0.333333
0,36,0.272727,-1,0.333333,1,123,-1,1,1,18,-0.272727,9,1,-1,0,-1
0,35,0.818182,-1,1,1,0,-1,-1,1,23,0.454545,112,1,62,6,-0.333333
0,52,-0.818182,-1,-0.333333,1,142,1,1,1,25,0.272727,112,6,-1,0,-1
0,40,-0.0909091,-1,1,1,3571,1,1,-1,9,-0.0909091,222,3,-1,0,-1
0,44,0.818182,1,-0.333333,1,33,-1,1,1,13,-0.272727,195,3,351,10,0.333333
0,45,0.272727,1,-0.333333,1,0,-1,1,1,26,0.0909091,768,2,91,5,1
0,30,0.0909091,1,-0.333333,1,3096,1,1,1,26,-1,123,1,-1,0,-1
0,48,0.818182,0,-0.333333,-1,20,1,1,1,27,0.272727,145,3,-1,0,-1
0,33,0.272727,-1,-0.333333,1,3576,-1,1,1,2,-0.454545,124,1,308,2,-0.333333
0,57,0.818182,-1,-1,1,206,-1,1,-1,5,-0.272727,216,3,-1,0,-1
0,57,-0.272727,-1,0.333333,1,7082,1,1,-1,6,-0.0909091,69,3,-1,0,-1
0,51,-0.636364,-1,1,1,1634,-1,1,1,22,0.0909091,168,4,-1,0,-1
0,34,-1,1,-0.333333,1,1,-1,1,1,22,0.0909091,483,7,-1,0,-1
0,50,0.454545,-1,1,1,4012,1,1,1,19,0.818182,690,3,-1,0,-1
0,44,-0.454545,-1,1,1,3762,1,1,1,28,0.272727,125,12,-1,0,-1
0,27,-1,-1,-0.333333,1,-247,-1,-1,-1,4,-0.0909091,344,2,-1,0,-1
0,50,0.272727,-1,-0.333333,1,606,-1,1,-1,14,-0.272727,673,2,-1,0,-1
0,36,-0.454545,-1,1,1,0,-1,1,1,28,-1,60,1,250,1,-0.333333
0,42,-0.454545,-1,-0.333333,1,-189,-1,1,-1,12,-0.272727,247,2,-1,0,-1
0,32,-0.636364,1,-0.333333,1,0,1,1,1,27,-0.272727,123,2,-1,0,-1
0,42,-0.454545,-1,1,1,484,-1,1,1,11,0.0909091,144,2,-1,0,-1
0,43,0.818182,-1,-0.333333,1,0,1,-1,1,8,-0.272727,9,2,172,5,0.333333
0,31,-0.454545,-1,1,1,395,-1,1,1,9,-0.818182,155,3,-1,0,-1
0,32,-0.454545,-1,1,1,2349,1,1,1,14,0.272727,134,5,-1,0,-1
0,55,0.272727,0,0.333333,1,410,1,-1,1,11,0.0909091,221,2,-1,0,-1
0,58,0.636364,-1,0.333333,1,3401,-1,1,1,3,-0.818182,84,3,265,2,0.333333
0,46,0.272727,-1,0.333333,1,222,1,1,1,8,0.272727,71,2,-1,0,-1
0,55,0.272727,-1,-0.333333,1,989,-1,-1,-1,23,-0.272727,246,4,-1,0,-1
0,34,-0.454545,-1,1,1,415,1,-1,1,23,0.0909091,361,2,-1,0,-1
0,28,-0.636364,1,-0.333333,1,16,1,1,1,12,0.272727,119,4,-1,0,-1
0,42,0.818182,0,1,1,7190,-1,1,1,29,0.0909091,375,2,-1,0,-1
1,29,0.272727,1,-0.333333,1,482,1,-1,1,10,0.0909091,1097,3,-1,0,-1
0,54,-0.272727,-1,-0.333333,1,209,-1,-1,1,25,0.0909091,97,1,-1,0,-1
0,32,0.818182,1,-0.333333,1,0,1,1,1,26,0.272727,181,2,-1,0,-1
0,39,0.818182,1,1,1,5803,1,1,1,2,-0.818182,83,3,-1,0,-1
0,53,-0.0909091,-1,1,1,624,1,-1,1,21,0.0909091,180,4,-1,0,-1
0,58,0.818182,-1,1,1,883,1,1,1,18,0.272727,543,1,78,2,0.333333
0,40,0.454545,-1,-0.333333,1,1516,-1,-1,-1,23,-0.272727,373,1,-1,0,-1
0,29,0.0909091,1,-0.333333,1,872,-1,1,-1,7,-0.272727,230,1,-1,0,-1
0,33,0.818182,-1,1,1,-988,-1,-1,1,15,0.0909091,83,3,-1,0,-1
0,38,-1,1,-0.333333,1,902,-1,1,0,31,0.0909091,58,13,-1,0,-1
0,56,1,0,-0.333333,1,1007,1,1,1,29,0.0909091,88,6,-1,0,-1
0,40,1,-1,-0.333333,1,0,-1,1,1,2,-0.0909091,297,1,28,3,0.333333
1,24,0.272727,1,-0.333333,1,174,-1,-1,1,18,-0.272727,487,1,-1,0,-1
0,46,-0.454545,-1,-0.333333,1,12186,1,1,-1,20,-0.0909091,29,3,-1,0,-1
0,35,0.454545,-1,-0.333333,1,524,-1,1,1,21,0.818182,484,4,-1,0,-1
0,35,0.272727,1,1,1,0,-1,1,1,21,0.0909091,262,4,-1,0,-1
0,34,0.818182,-1,-0.333333,1,4,-1,1,-1,15,-0.272727,644,1,-1,0,-1
0,35,-0.272727,-1,1,1,11219,1,1,1,12,0.272727,699,2,79,1,0.333333
0,38,0.818182,1,1,1,0,1,1,1,28,0.272727,247,2,-1,0,-1
0,50,0.272727,-1,0.333333,1,5776,1,1,1,18,0.818182,49,3,-1,0,-1
0,51,0.272727,0,0.333333,1,37,-1,1,1,13,-0.272727,341,1,-1,0,-1
0,59,0.454545,-1,1,1,593,1,1,-1,13,-0.272727,64,2,-1,0,-1
0,32,0.272727,-1,-0.333333,1,1148,-1,1,1,20,-0.454545,121,1,-1,0,-1
0,37,0.272727,1,-0.333333,1,3561,-1,1,-1,2,-0.0909091,98,1,-1,0,-1
0,42,-1,0,-0.333333,1,63,1,1,-1,16,-0.272727,88,6,-1,0,-1
0,40,0.0909091,-1,-0.333333,1,260,1,1,-1,20,-0.0909091,197,6,-1,0,-1
0,28,0.818182,1,1,1,2269,-1,1,-1,9,-0.272727,331,1,-1,0,-1
0,47,-1,-1,-0.333333,1,1060,-1,1,-1,6,-0.0909091,83,3,-1,0,-1
0,27,0.454545,-1,-0.333333,1,-220,-1,1,-1,26,-0.272727,138,2,-1,0,-1
0,41,-0.454545,-1,1,1,49,-1,1,1,17,0.0909091,312,5,-1,0,-1
1,34,-1,-1,1,1,69,1,-1,1,4,0.272727,120,3,1,6,1
1,50,0.272727,-1,0.333333,1,4108,-1,1,1,7,0.272727,526,2,-1,0,-1
0,47,0.272727,-1,-0.333333,1,480,-1,1,-1,28,-0.272727,211,2,-1,0,-1
0,53,1,-1,-0.333333,1,4994,1,1,1,18,0.272727,62,6,-1,0,-1
0,53,0.818182,0,-0.333333,1,0,-1,-1,1,15,0.0909091,135,5,-1,0,-1
0,47,-0.454545,-1,1,1,3681,1,1,1,14,0.272727,101,2,-1,0,-1
1,49,-0.0909091,0,-1,-1,-701,-1,1,1,30,0.0909091,988,2,-1,0,-1
